County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Harrison County  6,21,Mississippi,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,331.9 
DeSoto County  6,8,Mississippi,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,326.5 
Rankin County  6,5,Mississippi,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,278.4 
Madison County  6,6,Mississippi,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,242.3 
Harrison County  6,24,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,398.5 
DeSoto County  6,13,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,292.9 
Scott County  6,5,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,288.1 
Hinds County  6,4,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,252.4 
Jackson County  6,9,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,217.3 
Rankin County  6,4,Mississippi,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,179.4 
Marion County  6,190,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,556.7 
Montgomery County  6,89,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,540.1 
Mississippi County  6,79,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,533.0 
Madison County  6,86,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,531.7 
St. Francois County  6,411,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,524.3 
Iron County  6,77,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,517.3 
Crawford County  6,166,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,514.9 
Shelby County  6,44,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,513.3 
Scott County  6,230,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,510.2 
Morgan County  6,155,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,508.7 
Pulaski County  6,168,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,501.5 
Henry County  6,156,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,499.4 
Stoddard County  6,199,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,497.1 
Clinton County  6,129,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,494.5 
Franklin County  6,632,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,489.7 
Lincoln County  6,284,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,486.2 
Jasper County  6,633,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,485.2 
Cooper County  6,99,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.3 
Dallas County  6,111,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.2 
Jefferson County  6,1221,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.0 
Audrain County  6,144,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,475.2 
Buchanan County  6,470,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,474.5 
Benton County  6,171,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.3 
Pettis County  6,235,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,471.7 
St. Louis County  6,4750,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,470.9 
Osage County  6,81,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,470.8 
Worth County  6,14,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,469.8 
Harrison County  6,58,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.6 
Dunklin County  6,172,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.5 
Wright County  6,113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.3 
Clay County  6,1137,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,464.1 
Pike County  6,102,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.8 
Mercer County  6,25,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.2 
Macon County  6,99,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.7 
St. Charles County  6,1947,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.2 
Grundy County  6,63,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,461.6 
New Madrid County  6,96,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,460.9 
Ripley County  6,88,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,460.5 
Lafayette County  6,197,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,459.8 
Butler County  6,247,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.7 
Monroe County  6,59,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.5 
Washington County  6,141,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.7 
Miller County  6,149,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.5 
Phelps County  6,227,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,455.5 
Perry County  6,113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,455.0 
Wayne County  6,94,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.9 
Johnson County  6,222,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.8 
Cape Girardeau County  6,399,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,452.8 
Randolph County  6,129,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.3 
Callaway County  6,233,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.0 
Laclede County  6,201,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.0 
Ralls County  6,66,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,450.6 
Ray County  6,134,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.4 
Gasconade County  6,100,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.3 
Chariton County  6,53,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,448.2 
Cole County  6,379,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,447.5 
Warren County  6,191,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,446.7 
McDonald County  6,113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.6 
Carter County  6,37,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.1 
Jackson County  6,2664,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.6 
Webster County  6,192,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.1 
Lewis County  6,54,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.6 
Ste. Genevieve County  6,108,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.2 
Linn County  6,77,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.2 
St. Louis City  6,735,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.1 
Cass County  6,531,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.3 
Andrew County  6,101,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.3 
Lawrence County  6,213,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.7 
Platte County  6,451,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.5 
Barton County  6,71,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.0 
Saline County  6,123,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.1 
Livingston County  6,84,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,431.0 
Daviess County  6,49,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,430.6 
Adair County  6,108,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,429.1 
Boone County  6,624,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.6 
DeKalb County  6,61,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.2 
Knox County  6,25,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,423.3 
Carroll County  6,55,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,421.8 
Clark County  6,42,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,421.2 
Moniteau County  6,74,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,419.0 
Greene County  6,1350,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,418.3 
Newton County  6,302,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,417.1 
Christian County  6,399,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,417.0 
Dade County  6,46,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,415.8 
Camden County  6,332,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,415.1 
Dent County  6,91,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,414.6 
Bollinger County  6,69,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,413.8 
Holt County  6,28,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,413.5 
Taney County  6,311,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,412.9 
Nodaway County  6,95,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,406.4 
Pemiscot County  6,67,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,406.0 
Gentry County  6,36,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,405.1 
Barry County  6,202,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,402.7 
Cedar County  6,87,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,402.7 
Texas County  6,143,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,401.5 
Stone County  6,233,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.6 
Bates County  6,88,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.6 
Reynolds County  6,39,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,398.5 
St. Clair County  6,64,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.3 
Vernon County  6,107,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,392.5 
Schuyler County  6,23,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,391.8 
Howard County  6,48,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,390.9 
Atchison County  6,30,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,380.0 
Scotland County  6,24,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,378.1 
Ozark County  6,59,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,371.2 
Caldwell County  6,45,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,370.4 
Howell County  6,195,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,370.1 
Maries County  6,46,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,369.7 
Polk County  6,145,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,368.9 
Sullivan County  6,30,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,360.4 
Hickory County  6,62,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,353.5 
Putnam County  6,27,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,352.7 
Oregon County  6,51,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,327.4 
Douglas County  6,70,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,320.2 
Shannon County  6,37,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,315.1 
McDonald County  6,3,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,413.7 
Clay County  6,32,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,381.6 
Barry County  6,5,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,358.8 
Jasper County  6,10,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,329.9 
Jackson County  6,105,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,314.4 
Pettis County  6,4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,294.0 
Buchanan County  6,9,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,273.8 
Lawrence County  6,4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,273.2 
Pulaski County  6,4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,231.5 
St. Louis City  6,13,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,222.6 
Boone County  6,6,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,196.7 
Platte County  6,6,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,189.2 
St. Charles County  6,10,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,174.6 
Jefferson County  6,4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,168.4 
St. Louis County  6,25,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,161.4 
Greene County  6,5,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,115.0 
Marion County  6,188,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,556.4 
Montgomery County  6,88,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,542.2 
Mississippi County  6,79,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,537.1 
Madison County  6,86,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,536.2 
St. Francois County  6,410,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,527.9 
Iron County  6,77,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,522.1 
Crawford County  6,166,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,519.3 
Shelby County  6,43,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,514.7 
Scott County  6,229,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,513.2 
Morgan County  6,155,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,512.1 
Pulaski County  6,164,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,510.5 
Stoddard County  6,199,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,500.8 
Henry County  6,155,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,500.5 
Clinton County  6,129,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,497.1 
Franklin County  6,631,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,493.3 
Jasper County  6,623,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,490.8 
Lincoln County  6,283,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,489.4 
Buchanan County  6,462,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.1 
Dallas County  6,111,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.0 
Jefferson County  6,1217,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.1 
Cooper County  6,98,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,479.6 
Pettis County  6,231,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.5 
Audrain County  6,144,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.4 
St. Louis County  6,4724,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.8 
Benton County  6,171,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.1 
Osage County  6,81,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,473.4 
Dunklin County  6,170,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,473.4 
Worth County  6,14,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.8 
Harrison County  6,58,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.3 
Clay County  6,1105,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.3 
St. Charles County  6,1937,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,467.2 
Wright County  6,113,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,467.1 
Grundy County  6,63,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.2 
Pike County  6,101,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,465.7 
New Madrid County  6,96,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.8 
Ripley County  6,88,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 
Mercer County  6,24,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 
Lafayette County  6,196,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.2 
Macon County  6,98,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.1 
Butler County  6,246,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.2 
Washington County  6,141,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.8 
Miller County  6,148,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.0 
