average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
186,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,441.0 ,"Iron County, UT",,48113,49676,50761,52678,54839,UT,45118,45581,48168,51393,58307
10,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,520.9 ,"Iron County, UT",,48113,49676,50761,52678,54839,UT,45118,45581,48168,51393,58307
10,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.4 ,"Piute County, UT",45.0,1491,1459,1407,1438,1479,UT,39507,39659,41334,40387,42196
10,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.1 ,"Piute County, UT",45.0,1491,1459,1407,1438,1479,UT,39507,39659,41334,40387,42196
45,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,422.3 ,"Kane County, UT",57.0,7039,7297,7520,7677,7886,UT,47530,48697,49982,52355,55887
42,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,412.7 ,"Kane County, UT",57.0,7039,7297,7520,7677,7886,UT,47530,48697,49982,52355,55887
49,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,419.9 ,"Emery County, UT",58.0,10359,10206,10006,10003,10012,UT,54086,54569,52877,54213,61893
48,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,419.7 ,"Emery County, UT",58.0,10359,10206,10006,10003,10012,UT,54086,54569,52877,54213,61893
369,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,418.8 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
19,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,364.7 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
350,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,422.1 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
6,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,306.5 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
20,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,353.0 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
1128,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,415.1 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
65,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,407.8 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
1063,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,415.6 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
12,Utah,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,399.9 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
4,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,522.2 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
24,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,280.9 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
69,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,406.9 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
43,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,414.8 ,"Morgan County, UT",,11039,11370,11829,11956,12124,UT,81358,85681,96201,98875,101943
42,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,414.7 ,"Morgan County, UT",,11039,11370,11829,11956,12124,UT,81358,85681,96201,98875,101943
112,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,414.5 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
5,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,328.1 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
107,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,418.5 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
5,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,313.8 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
3834,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,413.4 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
377,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,383.6 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
3457,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,417.7 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
48,Utah,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,384.7 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
20,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,222.2 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
161,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,321.6 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
394,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,374.8 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
49,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,405.3 ,"Grand County, UT",0.0,9551,9622,9589,9686,9754,UT,44858,55916,48920,50750,53535
3,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,648.8 ,"Grand County, UT",0.0,9551,9622,9589,9686,9754,UT,44858,55916,48920,50750,53535
45,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,391.2 ,"Grand County, UT",0.0,9551,9622,9589,9686,9754,UT,44858,55916,48920,50750,53535
3,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,601.4 ,"Grand County, UT",0.0,9551,9622,9589,9686,9754,UT,44858,55916,48920,50750,53535
897,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,403.5 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
80,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,380.9 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
817,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,408.5 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
11,Utah,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,362.7 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
6,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,284.4 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
16,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,327.1 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
85,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,380.1 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
96,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,403.2 ,"Carbon County, UT",53.0,20391,20324,20131,20233,20463,UT,47894,49743,47627,51394,52110
11,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,470.0 ,"Carbon County, UT",53.0,20391,20324,20131,20233,20463,UT,47894,49743,47627,51394,52110
85,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,395.7 ,"Carbon County, UT",53.0,20391,20324,20131,20233,20463,UT,47894,49743,47627,51394,52110
11,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,442.7 ,"Carbon County, UT",53.0,20391,20324,20131,20233,20463,UT,47894,49743,47627,51394,52110
116,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,401.8 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
4,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,385.2 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
111,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,405.0 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
7,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,318.9 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
4,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,308.4 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
827,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.0 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
38,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,448.4 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
789,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,399.0 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
4,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,376.3 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
9,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,345.4 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
40,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,439.9 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
58,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,398.0 ,"Millard County, UT",,12620,12655,12821,12987,13188,UT,52206,55656,56215,58644,59069
55,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,399.6 ,"Millard County, UT",,12620,12655,12821,12987,13188,UT,52206,55656,56215,58644,59069
201,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,396.2 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
10,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,394.3 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
192,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,398.0 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
10,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,373.0 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
94,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.6 ,"Sevier County, UT",60.0,20858,21131,21292,21497,21620,UT,48711,50909,52668,54339,58983
91,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,390.5 ,"Sevier County, UT",60.0,20858,21131,21292,21497,21620,UT,48711,50909,52668,54339,58983
3,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,500.5 ,"Sevier County, UT",60.0,20858,21131,21292,21497,21620,UT,48711,50909,52668,54339,58983
1464,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,386.2 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
106,Utah,All Cancer Sites,  White Hispanic,All Sexes,All Ages,346.0 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
1358,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,389.4 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
5,Utah,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,250.7 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
5,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,368.1 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
31,Utah,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,338.3 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
113,Utah,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,347.5 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
25,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,375.3 ,"Garfield County, UT",60.0,4962,4952,5025,5002,5051,UT,45509,47901,50945,51028,54625
25,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,381.4 ,"Garfield County, UT",60.0,4962,4952,5025,5002,5051,UT,45509,47901,50945,51028,54625
36,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,364.9 ,"Juab County, UT",52.0,10551,11016,11293,11629,12017,UT,55201,57820,60078,65379,66056
35,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,365.5 ,"Juab County, UT",52.0,10551,11016,11293,11629,12017,UT,55201,57820,60078,65379,66056
28,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,325.6 ,"San Juan County, UT",41.0,15239,15329,15277,15358,15308,UT,39305,42747,43962,42982,49438
27,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,329.4 ,"San Juan County, UT",41.0,15239,15329,15277,15358,15308,UT,39305,42747,43962,42982,49438
11,Utah,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,164.1 ,"San Juan County, UT",41.0,15239,15329,15277,15358,15308,UT,39305,42747,43962,42982,49438
10,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,297.5 ,"Wayne County, UT",57.0,2690,2671,2702,2671,2711,UT,41596,43080,43805,47175,50555
10,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,298.7 ,"Wayne County, UT",57.0,2690,2671,2702,2671,2711,UT,41596,43080,43805,47175,50555
85,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,294.5 ,"Sanpete County, UT",54.0,28654,29232,29921,30503,30939,UT,46929,47768,52251,52910,54648
83,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,297.6 ,"Sanpete County, UT",54.0,28654,29232,29921,30503,30939,UT,46929,47768,52251,52910,54648
9,Utah,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,293.3 ,"Rich County, UT",60.0,2300,2313,2395,2456,2483,UT,58645,60008,58807,60695,64583
9,Utah,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,292.0 ,"Rich County, UT",60.0,2300,2313,2395,2456,2483,UT,58645,60008,58807,60695,64583
50,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,524.1 ,"Grand Isle County, VT",61.0,6871,6921,6975,7110,7235,VT,68342,65601,61971,67746,68364
50,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,530.9 ,"Grand Isle County, VT",61.0,6871,6921,6975,7110,7235,VT,68342,65601,61971,67746,68364
256,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.4 ,"Bennington County, VT",61.0,36153,35911,35675,35520,35470,VT,50506,51989,52770,52510,56948
255,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,485.7 ,"Bennington County, VT",61.0,36153,35911,35675,35520,35470,VT,50506,51989,52770,52510,56948
417,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.8 ,"Rutland County, VT",70.0,59544,59122,59006,58596,58191,VT,51164,50569,53492,51723,51903
416,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.2 ,"Rutland County, VT",70.0,59544,59122,59006,58596,58191,VT,51164,50569,53492,51723,51903
189,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,475.1 ,"Orleans County, VT",35.4,27034,26766,26811,26859,27037,VT,42884,43107,44070,48688,48826
188,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,477.4 ,"Orleans County, VT",35.4,27034,26766,26811,26859,27037,VT,42884,43107,44070,48688,48826
46,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.0 ,"Essex County, VT",18.33333333,6193,6224,6184,6234,6163,VT,41764,40813,40288,43671,45796
46,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.9 ,"Essex County, VT",18.33333333,6193,6224,6184,6234,6163,VT,41764,40813,40288,43671,45796
270,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.7 ,"Franklin County, VT",61.0,48988,48963,48969,49258,49402,VT,59280,59418,60670,61129,65056
270,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,465.3 ,"Franklin County, VT",61.0,48988,48963,48969,49258,49402,VT,59280,59418,60670,61129,65056
387,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.7 ,"Windsor County, VT",55.0,55541,55345,55224,55204,55062,VT,53984,58123,58403,57438,61843
385,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,464.3 ,"Windsor County, VT",55.0,55541,55345,55224,55204,55062,VT,53984,58123,58403,57438,61843
186,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.3 ,"Orange County, VT",23.0,28887,28908,28964,28888,28892,VT,54552,54272,56138,62300,59758
185,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,459.3 ,"Orange County, VT",23.0,28887,28908,28964,28888,28892,VT,54552,54272,56138,62300,59758
142,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,456.1 ,"Lamoille County, VT",52.0,25240,25331,25360,25295,25362,VT,54076,56207,56965,60230,60555
142,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.6 ,"Lamoille County, VT",52.0,25240,25331,25360,25295,25362,VT,54076,56207,56965,60230,60555
353,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,452.3 ,"Washington County, VT",57.0,58652,58355,58253,58079,58409,VT,56333,55803,62203,61808,65879
352,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.8 ,"Washington County, VT",57.0,58652,58355,58253,58079,58409,VT,56333,55803,62203,61808,65879
787,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.1 ,"Chittenden County, VT",67.0,161293,161563,163031,163571,163774,VT,67112,67833,65851,74240,76483
783,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.3 ,"Chittenden County, VT",67.0,161293,161563,163031,163571,163774,VT,67112,67833,65851,74240,76483
276,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.8 ,"Windham County, VT",18.33333333,43246,43163,42851,42635,42222,VT,49298,47074,47827,54441,52068
274,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.2 ,"Windham County, VT",18.33333333,43246,43163,42851,42635,42222,VT,49298,47074,47827,54441,52068
180,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,428.6 ,"Caledonia County, VT",27.75,30645,30154,30141,30236,29993,VT,46403,48747,46299,50368,50942
180,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,431.1 ,"Caledonia County, VT",27.75,30645,30154,30141,30236,29993,VT,46403,48747,46299,50368,50942
205,Vermont,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,415.3 ,"Addison County, VT",66.5,36929,36931,36900,36873,36777,VT,58408,59731,59467,68878,73574
203,Vermont,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,416.5 ,"Addison County, VT",66.5,36929,36931,36900,36873,36777,VT,58408,59731,59467,68878,73574
59,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,635.8 ,"Richmond County, VA",61.0,8781,8758,8889,8970,9023,VA,43888,45403,48355,49399,49758
57,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,641.7 ,"Richmond County, VA",61.0,8781,8758,8889,8970,9023,VA,43888,45403,48355,49399,49758
39,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,"1,213.5 ","Richmond County, VA",61.0,8781,8758,8889,8970,9023,VA,43888,45403,48355,49399,49758
37,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,557.0 ,"Sussex County, VA",60.0,11692,11414,11379,11241,11159,VA,39900,41790,41594,43031,45134
37,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,553.4 ,"Sussex County, VA",60.0,11692,11414,11379,11241,11159,VA,39900,41790,41594,43031,45134
44,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,547.6 ,"Sussex County, VA",60.0,11692,11414,11379,11241,11159,VA,39900,41790,41594,43031,45134
22,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,529.4 ,"Highland County, VA",46.0,2196,2210,2217,2208,2190,VA,42363,42837,43939,45089,45917
22,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,533.4 ,"Highland County, VA",46.0,2196,2210,2217,2208,2190,VA,42363,42837,43939,45089,45917
28,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,523.7 ,"Surry County, VA",61.0,6671,6554,6503,6463,6422,VA,51331,51810,49064,54663,59069
27,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,530.2 ,"Surry County, VA",61.0,6671,6554,6503,6463,6422,VA,51331,51810,49064,54663,59069
22,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,451.9 ,"Surry County, VA",61.0,6671,6554,6503,6463,6422,VA,51331,51810,49064,54663,59069
59,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,521.8 ,"Essex County, VA",61.0,11096,11077,10969,10896,10953,VA,47427,50033,50112,50785,53538
59,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,531.3 ,"Essex County, VA",61.0,11096,11077,10969,10896,10953,VA,47427,50033,50112,50785,53538
30,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,534.9 ,"Essex County, VA",61.0,11096,11077,10969,10896,10953,VA,47427,50033,50112,50785,53538
236,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.9 ,"Gloucester County, VA",61.0,37010,37114,37295,37341,37348,VA,63742,64296,63902,70938,71715
235,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,522.9 ,"Gloucester County, VA",61.0,37010,37114,37295,37341,37348,VA,63742,64296,63902,70938,71715
21,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,416.6 ,"Gloucester County, VA",61.0,37010,37114,37295,37341,37348,VA,63742,64296,63902,70938,71715
69,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.4 ,"Northampton County, VA",58.0,12080,12002,11872,11761,11710,VA,37515,39348,41160,43157,45235
68,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,530.0 ,"Northampton County, VA",58.0,12080,12002,11872,11761,11710,VA,37515,39348,41160,43157,45235
35,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,540.5 ,"Northampton County, VA",58.0,12080,12002,11872,11761,11710,VA,37515,39348,41160,43157,45235
36,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,511.8 ,"Bath County, VA",59.0,4460,4409,4266,4253,4147,VA,44401,47059,48753,50564,54385
35,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,511.7 ,"Bath County, VA",59.0,4460,4409,4266,4253,4147,VA,44401,47059,48753,50564,54385
80,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,497.2 ,"Prince Edward County, VA",59.0,23120,23020,22678,22906,22802,VA,41088,41072,43761,48450,44586
79,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,505.1 ,"Prince Edward County, VA",59.0,23120,23020,22678,22906,22802,VA,41088,41072,43761,48450,44586
43,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,475.0 ,"Prince Edward County, VA",59.0,23120,23020,22678,22906,22802,VA,41088,41072,43761,48450,44586
66,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,492.9 ,"Amelia County, VA",59.0,12784,12801,12980,13057,13145,VA,53078,56172,54979,57280,60096
66,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,499.6 ,"Amelia County, VA",59.0,12784,12801,12980,13057,13145,VA,53078,56172,54979,57280,60096
18,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,396.0 ,"Amelia County, VA",59.0,12784,12801,12980,13057,13145,VA,53078,56172,54979,57280,60096
31,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,491.9 ,"Greensville County, VA",42.0,11786,11500,11569,11432,11336,VA,40252,41539,47097,43533,47315
31,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,492.9 ,"Greensville County, VA",42.0,11786,11500,11569,11432,11336,VA,40252,41539,47097,43533,47315
43,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,550.2 ,"Greensville County, VA",42.0,11786,11500,11569,11432,11336,VA,40252,41539,47097,43533,47315
114,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.8 ,"New Kent County, VA",53.0,20377,21009,21638,22317,23091,VA,79322,84486,89682,90858,102619
113,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,492.2 ,"New Kent County, VA",53.0,20377,21009,21638,22317,23091,VA,79322,84486,89682,90858,102619
20,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,487.2 ,"New Kent County, VA",53.0,20377,21009,21638,22317,23091,VA,79322,84486,89682,90858,102619
75,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.9 ,"King William County, VA",56.0,16282,16405,16684,16919,17148,VA,64651,68053,69806,68724,73035
75,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.5 ,"King William County, VA",56.0,16282,16405,16684,16919,17148,VA,64651,68053,69806,68724,73035
25,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,629.8 ,"King William County, VA",56.0,16282,16405,16684,16919,17148,VA,64651,68053,69806,68724,73035
