average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
89,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,043.6 ","Fayette County, WV",61.0,44707,44179,43607,42982,42406,WV,36235,38829,38063,37867,41430
4,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"Greenbrier County, WV",14.75,35580,35532,35208,34792,34662,WV,38209,38784,37902,37665,43564
96,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.0 ,"Greenbrier County, WV",14.75,35580,35532,35208,34792,34662,WV,38209,38784,37902,37665,43564
26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.1 ,"Greenbrier County, WV",14.75,35580,35532,35208,34792,34662,WV,38209,38784,37902,37665,43564
74,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,966.9 ,"Greenbrier County, WV",14.75,35580,35532,35208,34792,34662,WV,38209,38784,37902,37665,43564
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.0 ,"Wayne County, WV",50.0,41211,40724,40215,39961,39402,WV,35537,40881,39355,38704,42095
99,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,572.7 ,"Wayne County, WV",50.0,41211,40724,40215,39961,39402,WV,35537,40881,39355,38704,42095
30,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,"Wayne County, WV",50.0,41211,40724,40215,39961,39402,WV,35537,40881,39355,38704,42095
76,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.7 ,"Wayne County, WV",50.0,41211,40724,40215,39961,39402,WV,35537,40881,39355,38704,42095
11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.6 ,"Cabell County, WV",50.5,96582,95681,94452,93035,91945,WV,39044,39462,38191,39790,42125
218,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,600.1 ,"Cabell County, WV",50.5,96582,95681,94452,93035,91945,WV,39044,39462,38191,39790,42125
71,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.1 ,"Cabell County, WV",50.5,96582,95681,94452,93035,91945,WV,39044,39462,38191,39790,42125
159,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,938.4 ,"Cabell County, WV",50.5,96582,95681,94452,93035,91945,WV,39044,39462,38191,39790,42125
3,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.8 ,"Mineral County, WV",63.0,27417,27375,27223,26953,26868,WV,43159,45437,45144,48578,49704
70,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,612.6 ,"Mineral County, WV",63.0,27417,27375,27223,26953,26868,WV,43159,45437,45144,48578,49704
22,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.9 ,"Mineral County, WV",63.0,27417,27375,27223,26953,26868,WV,43159,45437,45144,48578,49704
52,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.7 ,"Mineral County, WV",63.0,27417,27375,27223,26953,26868,WV,43159,45437,45144,48578,49704
8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.3 ,"Harrison County, WV",61.0,68535,68349,67905,67494,67256,WV,46979,46548,51711,47942,53909
174,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,620.2 ,"Harrison County, WV",61.0,68535,68349,67905,67494,67256,WV,46979,46548,51711,47942,53909
50,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.8 ,"Harrison County, WV",61.0,68535,68349,67905,67494,67256,WV,46979,46548,51711,47942,53909
131,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,039.5 ","Harrison County, WV",61.0,68535,68349,67905,67494,67256,WV,46979,46548,51711,47942,53909
21,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,"Kanawha County, WV",41.5,188282,186196,183385,180410,178124,WV,44849,44956,43598,41926,48334
450,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.0 ,"Kanawha County, WV",41.5,188282,186196,183385,180410,178124,WV,44849,44956,43598,41926,48334
141,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,"Kanawha County, WV",41.5,188282,186196,183385,180410,178124,WV,44849,44956,43598,41926,48334
330,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,931.6 ,"Kanawha County, WV",41.5,188282,186196,183385,180410,178124,WV,44849,44956,43598,41926,48334
9,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,"Wood County, WV",,86335,85709,85060,84180,83518,WV,41133,46737,44742,45278,49209
218,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.7 ,"Wood County, WV",,86335,85709,85060,84180,83518,WV,41133,46737,44742,45278,49209
69,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.8 ,"Wood County, WV",,86335,85709,85060,84180,83518,WV,41133,46737,44742,45278,49209
158,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.3 ,"Wood County, WV",,86335,85709,85060,84180,83518,WV,41133,46737,44742,45278,49209
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.1 ,"Marion County, WV",55.0,56761,56504,56349,56091,56072,WV,43654,45712,46514,46244,51300
142,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,621.4 ,"Marion County, WV",55.0,56761,56504,56349,56091,56072,WV,43654,45712,46514,46244,51300
39,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.2 ,"Marion County, WV",55.0,56761,56504,56349,56091,56072,WV,43654,45712,46514,46244,51300
109,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,030.9 ","Marion County, WV",55.0,56761,56504,56349,56091,56072,WV,43654,45712,46514,46244,51300
9,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.8 ,"Raleigh County, WV",57.66666667,77363,76296,75066,74172,73361,WV,38564,42282,41286,41298,45386
196,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,630.0 ,"Raleigh County, WV",57.66666667,77363,76296,75066,74172,73361,WV,38564,42282,41286,41298,45386
63,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.9 ,"Raleigh County, WV",57.66666667,77363,76296,75066,74172,73361,WV,38564,42282,41286,41298,45386
141,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,981.7 ,"Raleigh County, WV",57.66666667,77363,76296,75066,74172,73361,WV,38564,42282,41286,41298,45386
4,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.2 ,"Ohio County, WV",52.0,42969,42629,42001,41705,41411,WV,46315,43240,47818,48689,50390
113,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,591.8 ,"Ohio County, WV",52.0,42969,42629,42001,41705,41411,WV,46315,43240,47818,48689,50390
28,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.1 ,"Ohio County, WV",52.0,42969,42629,42001,41705,41411,WV,46315,43240,47818,48689,50390
89,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,996.7 ,"Ohio County, WV",52.0,42969,42629,42001,41705,41411,WV,46315,43240,47818,48689,50390
3,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.7 ,"Preston County, WV",45.0,33842,33760,33826,33553,33432,WV,43804,44438,45215,47101,50821
79,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.8 ,"Preston County, WV",45.0,33842,33760,33826,33553,33432,WV,43804,44438,45215,47101,50821
24,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.2 ,"Preston County, WV",45.0,33842,33760,33826,33553,33432,WV,43804,44438,45215,47101,50821
58,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,949.6 ,"Preston County, WV",45.0,33842,33760,33826,33553,33432,WV,43804,44438,45215,47101,50821
12,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Berkeley County, WV",,111678,113489,115073,117236,119171,WV,54217,56966,59071,59619,63012
228,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,634.7 ,"Berkeley County, WV",,111678,113489,115073,117236,119171,WV,54217,56966,59071,59619,63012
82,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.0 ,"Berkeley County, WV",,111678,113489,115073,117236,119171,WV,54217,56966,59071,59619,63012
159,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,055.1 ","Berkeley County, WV",,111678,113489,115073,117236,119171,WV,54217,56966,59071,59619,63012
5,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.2 ,"Putnam County, WV",48.0,56592,56675,56692,56642,56450,WV,58933,56789,59815,61995,66991
120,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,566.9 ,"Putnam County, WV",48.0,56592,56675,56692,56642,56450,WV,58933,56789,59815,61995,66991
34,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.1 ,"Putnam County, WV",48.0,56592,56675,56692,56642,56450,WV,58933,56789,59815,61995,66991
92,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.3 ,"Putnam County, WV",48.0,56592,56675,56692,56642,56450,WV,58933,56789,59815,61995,66991
8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.1 ,"Monongalia County, WV",61.0,104681,105643,105782,105651,105612,WV,46718,49725,50621,51070,55652
138,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,495.3 ,"Monongalia County, WV",61.0,104681,105643,105782,105651,105612,WV,46718,49725,50621,51070,55652
47,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.4 ,"Monongalia County, WV",61.0,104681,105643,105782,105651,105612,WV,46718,49725,50621,51070,55652
99,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,823.5 ,"Monongalia County, WV",61.0,104681,105643,105782,105651,105612,WV,46718,49725,50621,51070,55652
5,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,"Jefferson County, WV",47.0,56070,55979,56444,56890,57146,WV,67821,71315,70203,75027,75225
120,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,624.6 ,"Jefferson County, WV",47.0,56070,55979,56444,56890,57146,WV,67821,71315,70203,75027,75225
41,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Jefferson County, WV",47.0,56070,55979,56444,56890,57146,WV,67821,71315,70203,75027,75225
84,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,037.8 ","Jefferson County, WV",47.0,56070,55979,56444,56890,57146,WV,67821,71315,70203,75027,75225
65,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,772.7 ,"McDowell County, WV",56.0,19762,19192,18505,18221,17624,WV,26413,24460,26491,27292,29106
24,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,97.7 ,"McDowell County, WV",56.0,19762,19192,18505,18221,17624,WV,26413,24460,26491,27292,29106
43,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,157.0 ","McDowell County, WV",56.0,19762,19192,18505,18221,17624,WV,26413,24460,26491,27292,29106
52,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,750.3 ,"Lewis County, WV",33.0,16440,16289,16178,16017,15907,WV,39601,36826,41908,40691,46895
16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.0 ,"Lewis County, WV",33.0,16440,16289,16178,16017,15907,WV,39601,36826,41908,40691,46895
38,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,205.9 ","Lewis County, WV",33.0,16440,16289,16178,16017,15907,WV,39601,36826,41908,40691,46895
44,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,699.1 ,"Roane County, WV",60.0,14375,14114,14004,13918,13688,WV,36176,35135,37067,36658,41671
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,98.4 ,"Roane County, WV",60.0,14375,14114,14004,13918,13688,WV,36176,35135,37067,36658,41671
29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.5 ,"Roane County, WV",60.0,14375,14114,14004,13918,13688,WV,36176,35135,37067,36658,41671
19,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,665.0 ,"Gilmer County, WV",58.0,8306,8134,8042,7898,7823,WV,36392,35325,35429,38173,40373
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.2 ,"Gilmer County, WV",58.0,8306,8134,8042,7898,7823,WV,36392,35325,35429,38173,40373
13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.6 ,"Gilmer County, WV",58.0,8306,8134,8042,7898,7823,WV,36392,35325,35429,38173,40373
54,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,659.9 ,"Morgan County, WV",60.0,17490,17626,17716,17830,17884,WV,45628,59573,44448,49487,50660
16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.4 ,"Morgan County, WV",60.0,17490,17626,17716,17830,17884,WV,45628,59573,44448,49487,50660
39,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,073.6 ","Morgan County, WV",60.0,17490,17626,17716,17830,17884,WV,45628,59573,44448,49487,50660
26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,659.8 ,"Webster County, WV",57.0,8635,8557,8348,8274,8114,WV,30673,30578,31446,34054,34385
8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.8 ,"Webster County, WV",57.0,8635,8557,8348,8274,8114,WV,30673,30578,31446,34054,34385
19,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,064.5 ","Webster County, WV",57.0,8635,8557,8348,8274,8114,WV,30673,30578,31446,34054,34385
24,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,651.3 ,"Clay County, WV",57.0,8875,8829,8693,8639,8508,WV,30369,33706,34321,35983,41923
8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.7 ,"Clay County, WV",57.0,8875,8829,8693,8639,8508,WV,30369,33706,34321,35983,41923
17,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,061.8 ","Clay County, WV",57.0,8875,8829,8693,8639,8508,WV,30369,33706,34321,35983,41923
20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,642.4 ,"Pleasants County, WV",61.0,7499,7490,7455,7505,7460,WV,48308,47276,47118,50768,54972
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.2 ,"Pleasants County, WV",61.0,7499,7490,7455,7505,7460,WV,48308,47276,47118,50768,54972
15,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,069.0 ","Pleasants County, WV",61.0,7499,7490,7455,7505,7460,WV,48308,47276,47118,50768,54972
40,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,614.8 ,"Monroe County, WV",60.0,13573,13487,13382,13289,13275,WV,34974,38395,44230,38171,44655
12,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.4 ,"Monroe County, WV",60.0,13573,13487,13382,13289,13275,WV,34974,38395,44230,38171,44655
29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,934.1 ,"Monroe County, WV",60.0,13573,13487,13382,13289,13275,WV,34974,38395,44230,38171,44655
75,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,601.2 ,"Jackson County, WV",61.0,29170,29188,28908,28695,28576,WV,44675,43544,45199,48731,50808
20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.3 ,"Jackson County, WV",61.0,29170,29188,28908,28695,28576,WV,44675,43544,45199,48731,50808
57,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,009.8 ","Jackson County, WV",61.0,29170,29188,28908,28695,28576,WV,44675,43544,45199,48731,50808
68,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,584.7 ,"Mason County, WV",45.0,27089,26938,26806,26752,26516,WV,35717,42187,40314,43050,47753
20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.2 ,"Mason County, WV",45.0,27089,26938,26806,26752,26516,WV,35717,42187,40314,43050,47753
50,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,969.4 ,"Mason County, WV",45.0,27089,26938,26806,26752,26516,WV,35717,42187,40314,43050,47753
40,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,583.5 ,"Barbour County, WV",59.0,16973,16749,16515,16487,16441,WV,37330,36485,37255,39776,39710
11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.4 ,"Barbour County, WV",59.0,16973,16749,16515,16487,16441,WV,37330,36485,37255,39776,39710
31,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,982.5 ,"Barbour County, WV",59.0,16973,16749,16515,16487,16441,WV,37330,36485,37255,39776,39710
43,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.9 ,"Wetzel County, WV",57.0,15777,15644,15433,15259,15065,WV,41833,42679,41882,44685,46824
11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 ,"Wetzel County, WV",57.0,15777,15644,15433,15259,15065,WV,41833,42679,41882,44685,46824
34,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,979.2 ,"Wetzel County, WV",57.0,15777,15644,15433,15259,15065,WV,41833,42679,41882,44685,46824
82,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.3 ,"Marshall County, WV",60.0,32215,31720,31252,30821,30531,WV,48109,42357,41471,50064,53145
23,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Marshall County, WV",60.0,32215,31720,31252,30821,30531,WV,48109,42357,41471,50064,53145
61,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.1 ,"Marshall County, WV",60.0,32215,31720,31252,30821,30531,WV,48109,42357,41471,50064,53145
24,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,575.7 ,"Tyler County, WV",57.0,8958,8967,8800,8740,8591,WV,42696,42429,43951,46054,48345
9,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.0 ,"Tyler County, WV",57.0,8958,8967,8800,8740,8591,WV,42696,42429,43951,46054,48345
17,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.6 ,"Tyler County, WV",57.0,8958,8967,8800,8740,8591,WV,42696,42429,43951,46054,48345
36,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,574.6 ,"Summers County, WV",46.0,13137,12978,12882,12672,12573,WV,35676,31458,32375,34768,37000
12,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.6 ,"Summers County, WV",46.0,13137,12978,12882,12672,12573,WV,35676,31458,32375,34768,37000
26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,870.8 ,"Summers County, WV",46.0,13137,12978,12882,12672,12573,WV,35676,31458,32375,34768,37000
59,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,574.1 ,"Upshur County, WV",51.0,24727,24680,24555,24372,24176,WV,40766,40509,37896,41213,45074
17,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.6 ,"Upshur County, WV",51.0,24727,24680,24555,24372,24176,WV,40766,40509,37896,41213,45074
44,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,944.3 ,"Upshur County, WV",51.0,24727,24680,24555,24372,24176,WV,40766,40509,37896,41213,45074
72,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.9 ,"Randolph County, WV",60.0,29212,29034,28894,28814,28695,WV,37185,38549,37208,40064,46285
19,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Randolph County, WV",60.0,29212,29034,28894,28814,28695,WV,37185,38549,37208,40064,46285
56,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,947.7 ,"Randolph County, WV",60.0,29212,29034,28894,28814,28695,WV,37185,38549,37208,40064,46285
41,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.5 ,"Taylor County, WV",53.0,16930,16952,16914,16828,16695,WV,43652,44598,45400,46370,48294
14,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.4 ,"Taylor County, WV",53.0,16930,16952,16914,16828,16695,WV,43652,44598,45400,46370,48294
29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,881.0 ,"Taylor County, WV",53.0,16930,16952,16914,16828,16695,WV,43652,44598,45400,46370,48294
14,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,572.0 ,"Wirt County, WV",61.0,5804,5767,5786,5811,5821,WV,42309,37542,42330,44837,48627
4,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.9 ,"Wirt County, WV",61.0,5804,5767,5786,5811,5821,WV,42309,37542,42330,44837,48627
11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,002.1 ","Wirt County, WV",61.0,5804,5767,5786,5811,5821,WV,42309,37542,42330,44837,48627
20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,570.8 ,"Tucker County, WV",61.0,7089,7053,6992,6937,6839,WV,38000,42128,39539,48070,47222
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.2 ,"Tucker County, WV",61.0,7089,7053,6992,6937,6839,WV,38000,42128,39539,48070,47222
16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,940.3 ,"Tucker County, WV",61.0,7089,7053,6992,6937,6839,WV,38000,42128,39539,48070,47222
37,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,569.2 ,"Braxton County, WV",61.0,14375,14323,14217,14076,13957,WV,35892,36612,37762,39292,39651
11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.1 ,"Braxton County, WV",61.0,14375,14323,14217,14076,13957,WV,35892,36612,37762,39292,39651
26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,883.2 ,"Braxton County, WV",61.0,14375,14323,14217,14076,13957,WV,35892,36612,37762,39292,39651
76,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.5 ,"Hancock County, WV",71.0,29980,29662,29383,29079,28810,WV,42009,44889,44623,47299,51017
22,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.4 ,"Hancock County, WV",71.0,29980,29662,29383,29079,28810,WV,42009,44889,44623,47299,51017
56,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,882.5 ,"Hancock County, WV",71.0,29980,29662,29383,29079,28810,WV,42009,44889,44623,47299,51017
23,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,542.3 ,"Pocahontas County, WV",57.0,8573,8528,8493,8408,8247,WV,36822,35906,35367,39467,39454
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.4 ,"Pocahontas County, WV",57.0,8573,8528,8493,8408,8247,WV,36822,35906,35367,39467,39454
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,893.1 ,"Pocahontas County, WV",57.0,8573,8528,8493,8408,8247,WV,36822,35906,35367,39467,39454
58,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,537.8 ,"Brooke County, WV",,23190,22663,22373,22129,21939,WV,45272,46020,50775,48342,50900
16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 ,"Brooke County, WV",,23190,22663,22373,22129,21939,WV,45272,46020,50775,48342,50900
45,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.8 ,"Brooke County, WV",,23190,22663,22373,22129,21939,WV,45272,46020,50775,48342,50900
25,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.5 ,"Ritchie County, WV",62.0,10084,9985,9851,9748,9554,WV,39501,42154,40636,43717,46131
7,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.0 ,"Ritchie County, WV",62.0,10084,9985,9851,9748,9554,WV,39501,42154,40636,43717,46131
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,890.1 ,"Ritchie County, WV",62.0,10084,9985,9851,9748,9554,WV,39501,42154,40636,43717,46131
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,512.5 ,"Calhoun County, WV",55.0,7463,7374,7310,7217,7109,WV,36403,33818,33527,36384,37307
5,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.5 ,"Calhoun County, WV",55.0,7463,7374,7310,7217,7109,WV,36403,33818,33527,36384,37307
13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,831.4 ,"Calhoun County, WV",55.0,7463,7374,7310,7217,7109,WV,36403,33818,33527,36384,37307
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,507.1 ,"Doddridge County, WV",58.0,8703,8576,8518,8556,8448,WV,41115,40524,44370,44725,50642
6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.2 ,"Doddridge County, WV",58.0,8703,8576,8518,8556,8448,WV,41115,40524,44370,44725,50642
13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,780.8 ,"Doddridge County, WV",58.0,8703,8576,8518,8556,8448,WV,41115,40524,44370,44725,50642
30,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,500.5 ,"Hardy County, WV",49.0,13826,13812,13849,13764,13776,WV,41344,40243,44263,43573,46658
8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.9 ,"Hardy County, WV",49.0,13826,13812,13849,13764,13776,WV,41344,40243,44263,43573,46658
23,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.9 ,"Hardy County, WV",49.0,13826,13812,13849,13764,13776,WV,41344,40243,44263,43573,46658
18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,467.0 ,"Pendleton County, WV",61.0,7103,6977,6973,6984,6969,WV,40257,39951,41281,40415,43451
16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,840.4 ,"Pendleton County, WV",61.0,7103,6977,6973,6984,6969,WV,40257,39951,41281,40415,43451
25,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,449.5 ,"Grant County, WV",57.0,11651,11602,11627,11630,11568,WV,38370,38477,41040,42146,47400
