County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Johnson County  6,68,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.7 
Crawford County  6,169,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.3 
Drew County  6,51,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.1 
Cleveland County  6,25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,426.3 
Pope County  6,160,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.0 
Washington County  6,473,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.2 
Mississippi County  6,109,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.0 
Greene County  6,116,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.1 
Garland County  6,325,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.0 
Clark County  6,56,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,421.7 
Logan County  6,64,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.8 
Pulaski County  6,1010,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.0 
Ouachita County  6,75,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.8 
Montgomery County  6,30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.6 
Benton County  6,585,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.5 
Carroll County  6,87,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.2 
Madison County  6,43,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.9 
Miller County  6,114,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.2 
Crittenden County  6,119,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.2 
Desha County  6,34,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.7 
Phillips County  6,52,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.5 
Marion County  6,56,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,396.7 
Scott County  6,28,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.0 
Nevada County  6,23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.6 
Fulton County  6,39,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,380.7 
Howard County  6,32,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,379.1 
Chicot County  6,31,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.6 
Hempstead County  6,54,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.4 
Izard County  6,38,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,369.9 
Polk County  6,57,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,367.8 
Prairie County  6,25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.9 
Stone County  6,37,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,363.4 
Lincoln County  6,27,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,360.6 
Columbia County  6,53,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,359.3 
Newton County  6,24,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,353.4 
St. Francis County  6,54,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,350.6 
Lafayette County  6,20,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,337.7 
Sevier County  6,30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,313.7 
Glenn County  7,90,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.5 
Shasta County  7,631,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,525.6 
Tehama County  7,217,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.4 
Butte County  7,680,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.4 
Amador County  7,167,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.4 
Yuba County  7,174,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.6 
Placer County  7,1161,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.9 
Lake County  7,236,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.0 
Marin County  7,862,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,476.9 
San Luis Obispo County  7,872,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,475.9 
Mendocino County  7,280,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,466.8 
Santa Barbara County  7,1066,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.6 
Humboldt County  7,380,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.6 
Sonoma County  7,1416,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,457.6 
Trinity County  7,53,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.2 
San Benito County  7,131,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.5 
El Dorado County  7,608,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,453.8 
Santa Cruz County  7,689,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,453.0 
Imperial County  7,374,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,451.4 
Solano County  7,1055,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.1 
Ventura County  7,2025,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,447.4 
San Joaquin County  7,1509,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.8 
Contra Costa County  7,2715,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.5 
San Diego County  7,7284,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.4 
Stanislaus County  7,1121,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,445.2 
Inyo County  7,60,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.9 
Calaveras County  7,179,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.1 
Alpine County  7,4,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,441.5 
Sacramento County  7,3251,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,440.9 
Kern County  7,1643,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,439.2 
Napa County  7,389,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,438.1 
Riverside County  7,5329,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,437.9 
Orange County  7,7095,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,437.1 
San Mateo County  7,1829,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,436.2 
Plumas County  7,72,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,434.5 
San Bernardino County  7,4046,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,433.6 
Sutter County  7,222,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,431.6 
Del Norte County  7,74,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,426.7 
Madera County  7,327,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,425.4 
San Francisco County  7,2066,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,421.7 
Fresno County  7,1802,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.7 
Nevada County  7,347,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,418.8 
Tuolumne County  7,189,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.2 
Monterey County  7,872,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,415.7 
Merced County  7,464,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,410.6 
Alameda County  7,3322,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,408.7 
Santa Clara County  7,3802,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,401.2 
Yolo County  7,379,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,399.6 
Los Angeles County  7,19286,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,399.4 
Tulare County  7,765,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,394.9 
Kings County  7,246,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,394.0 
Mariposa County  7,62,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,390.1 
Lassen County  7,70,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,389.4 
Siskiyou County  7,135,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,377.5 
Colusa County  7,42,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,375.4 
Modoc County  7,28,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,367.6 
Mono County  7,30,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,315.4 
Sierra County  7,9,California,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,314.5 
Shasta County  7,599,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,464.5 
Butte County  7,673,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,453.5 
Tehama County  7,197,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,450.8 
Marin County  7,877,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.4 
Yuba County  7,164,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.2 
Glenn County  7,71,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.3 
Placer County  7,1144,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.7 
Inyo County  7,58,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.4 
Santa Barbara County  7,1077,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.1 
El Dorado County  7,565,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.9 
San Luis Obispo County  7,803,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.5 
Sacramento County  7,3696,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.2 
Solano County  7,1131,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.9 
Lake County  7,201,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.0 
Santa Cruz County  7,683,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.4 
Sonoma County  7,1463,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.5 
Napa County  7,392,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.8 
Lassen County  7,62,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.7 
Nevada County  7,341,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.9 
Mendocino County  7,255,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.5 
Tuolumne County  7,181,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.8 
Amador County  7,128,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.9 
Plumas County  7,65,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.6 
Stanislaus County  7,1183,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,406.6 
Ventura County  7,2074,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,406.4 
Yolo County  7,440,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,406.3 
Humboldt County  7,347,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.4 
Contra Costa County  7,2878,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.7 
San Diego County  7,7470,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.3 
San Mateo County  7,1951,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.8 
Trinity County  7,40,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.2 
Orange County  7,7394,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.8 
San Joaquin County  7,1537,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,393.5 
Colusa County  7,45,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,387.0 
Kern County  7,1568,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,385.8 
San Francisco County  7,1967,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,379.5 
Kings County  7,237,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,377.7 
Riverside County  7,5020,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,377.5 
Fresno County  7,1849,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,377.5 
Monterey County  7,851,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,377.0 
San Bernardino County  7,4045,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,376.9 
Santa Clara County  7,4007,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.9 
Alameda County  7,3571,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.5 
Sutter County  7,212,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.5 
Calaveras County  7,142,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.0 
Los Angeles County  7,21023,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.6 
Merced County  7,461,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,362.2 
Madera County  7,304,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,361.8 
Mariposa County  7,54,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.9 
Tulare County  7,775,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.2 
Del Norte County  7,62,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,354.7 
Imperial County  7,317,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,349.5 
San Benito County  7,111,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,348.2 
Modoc County  7,23,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,346.4 
Siskiyou County  7,115,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,335.3 
Sierra County  7,8,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,326.2 
Mono County  7,22,California,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,265.3 
Cheyenne County  6,7,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,559.2 
Pueblo County  6,458,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,459.3 
Garfield County  6,132,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.6 
El Paso County  6,1427,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.4 
Larimer County  6,804,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,447.3 
Prowers County  6,31,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,442.0 
Weld County  6,604,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,438.4 
Mesa County  6,409,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,433.9 
Sedgwick County  6,8,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,433.7 
Denver County  6,1292,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,428.6 
Phillips County  6,13,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,428.4 
Morgan County  6,67,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,422.8 
Jefferson County  6,1383,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,420.1 
Fremont County  6,152,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,420.1 
Moffat County  6,32,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.0 
Adams County  6,848,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.1 
Baca County  6,11,Colorado,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,415.6 
